file,line/location,old_reference,new_reference,reference_type,reason,action
docs/migration/rollback_manifest.json,L436,scratch/dump_model_cells.py,archive/dump_model_cells.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L441,scratch/dump_nb.py,archive/dump_nb.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L442,scratch/dump_nb.py,archive/dump_nb.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L447,scratch/dump_pipeline.py,archive/dump_pipeline.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L448,scratch/dump_pipeline.py,archive/dump_pipeline.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L453,scratch/execute_and_verify.py,archive/execute_and_verify.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L454,scratch/execute_and_verify.py,archive/execute_and_verify.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L459,scratch/extract_outputs.py,archive/extract_outputs.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L460,scratch/extract_outputs.py,archive/extract_outputs.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L465,scratch/fast_scan.py,archive/fast_scan.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L466,scratch/fast_scan.py,archive/fast_scan.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L471,scratch/find_environments.py,archive/find_environments.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L472,scratch/find_environments.py,archive/find_environments.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L477,scratch/fix_and_run.py,archive/fix_and_run.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L478,scratch/fix_and_run.py,archive/fix_and_run.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L483,scratch/fix_unicode.py,archive/fix_unicode.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L484,scratch/fix_unicode.py,archive/fix_unicode.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L489,scratch/full_audit.py,archive/full_audit.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L490,scratch/full_audit.py,archive/full_audit.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L495,scratch/full_audit_v2.py,archive/full_audit_v2.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L496,scratch/full_audit_v2.py,archive/full_audit_v2.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L501,scratch/generate_notebook.py,archive/generate_notebook.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L502,scratch/generate_notebook.py,archive/generate_notebook.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L507,scratch/inspect_interfaces.py,archive/inspect_interfaces.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L508,scratch/inspect_interfaces.py,archive/inspect_interfaces.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L513,scratch/inspect_parquet.py,archive/inspect_parquet.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L514,scratch/inspect_parquet.py,archive/inspect_parquet.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L519,scratch/inspect_timestamp.py,archive/inspect_timestamp.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L520,scratch/inspect_timestamp.py,archive/inspect_timestamp.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L525,scratch/nb_cells.py,archive/nb_cells.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L526,scratch/nb_cells.py,archive/nb_cells.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L531,scratch/nb_dump.txt,archive/nb_dump.txt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L532,scratch/nb_dump.txt,archive/nb_dump.txt,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L537,scratch/raw_csv_fast_audit.py,archive/raw_csv_fast_audit.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L538,scratch/raw_csv_fast_audit.py,archive/raw_csv_fast_audit.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L543,scratch/raw_data_split_audit.py,archive/raw_data_split_audit.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L544,scratch/raw_data_split_audit.py,archive/raw_data_split_audit.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L549,scratch/read_split.py,archive/read_split.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L550,scratch/read_split.py,archive/read_split.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L555,scratch/run_check.bat,archive/run_check.bat,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L556,scratch/run_check.bat,archive/run_check.bat,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L561,scratch/update_notebook.py,archive/update_notebook.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L562,scratch/update_notebook.py,archive/update_notebook.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L567,scratch/validate_live_demo.py,archive/validate_live_demo.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L568,scratch/validate_live_demo.py,archive/validate_live_demo.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L573,scratch/verify_nb.py,archive/verify_nb.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L574,scratch/verify_nb.py,archive/verify_nb.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L579,scripts/01_dataset_inspection.py,scripts/01_dataset_inspection.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L580,scripts/01_dataset_inspection.py,scripts/01_dataset_inspection.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L585,scripts/build_final_migration_plan.py,scripts/build_final_migration_plan.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L586,scripts/build_final_migration_plan.py,scripts/build_final_migration_plan.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L591,scripts/create_nb_from_py.py,scripts/create_nb_from_py.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L592,scripts/create_nb_from_py.py,scripts/create_nb_from_py.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L597,scripts/phase2_2_experiments.py,scripts/phase2_2_experiments.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L598,scripts/phase2_2_experiments.py,scripts/phase2_2_experiments.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L603,scripts/phase2_3_experiments.py,scripts/phase2_3_experiments.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L604,scripts/phase2_3_experiments.py,scripts/phase2_3_experiments.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L609,scripts/threshold_analysis.py,scripts/threshold_analysis.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L610,scripts/threshold_analysis.py,scripts/threshold_analysis.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L615,scripts/live_attack_lab/attack_lab_runner.py,scripts/live_attack_lab/attack_lab_runner.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L616,scripts/live_attack_lab/attack_lab_runner.py,scripts/live_attack_lab/attack_lab_runner.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L621,scripts/live_attack_lab/generate_attack_report.py,scripts/live_attack_lab/generate_attack_report.py,documentation-only reference,Path changed in migration,IGNORE
docs/migration/rollback_manifest.json,L622,scripts/live_attack_lab/generate_attack_report.py,scripts/live_attack_lab/generate_attack_report.py,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L5,models/best_world_model.pt,models/archive/best_world_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L6,models/cybercast_best_model.pt,models/archive/cybercast_best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L6,models/phase2_1/best_model.pt,models/archive/best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L7,models/phase2_1/best_model.pt,models/archive/best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L8,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L9,models/phase2_3/model_SET_R_h10.pt,models/archive/model_SET_R_h10.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L10,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L11,models/phase2_3/model_SET_R_h30.pt,models/archive/model_SET_R_h30.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L12,models/phase2_3/model_SET_R_h5.pt,models/archive/model_SET_R_h5.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L13,models/phase2_3/model_SET_R_Repro_1_h20.pt,models/archive/model_SET_R_Repro_1_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L14,models/phase2_3/model_SET_R_Repro_2_h20.pt,models/archive/model_SET_R_Repro_2_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L15,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L16,results/phase2_2/models/model_10_SET_A.pt,models/archive/model_10_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L17,results/phase2_2/models/model_10_SET_B.pt,models/archive/model_10_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L18,results/phase2_2/models/model_10_SET_C.pt,models/archive/model_10_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L19,results/phase2_2/models/model_20_SET_A.pt,models/archive/model_20_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L20,results/phase2_2/models/model_20_SET_B.pt,models/archive/model_20_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L21,results/phase2_2/models/model_20_SET_C.pt,models/archive/model_20_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L22,results/phase2_2/models/model_30_SET_A.pt,models/archive/model_30_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L23,results/phase2_2/models/model_30_SET_B.pt,models/archive/model_30_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L24,results/phase2_2/models/model_30_SET_C.pt,models/archive/model_30_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L25,results/phase2_2/models/model_5_SET_A.pt,models/archive/model_5_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L26,results/phase2_2/models/model_5_SET_B.pt,models/archive/model_5_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L27,results/phase2_2/models/model_5_SET_C.pt,models/archive/model_5_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L28,models/phase2_3/scaler_SET_A_h20.joblib,models/archive/scaler_SET_A_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L29,models/phase2_3/scaler_SET_R_h10.joblib,models/archive/scaler_SET_R_h10.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L30,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L31,models/phase2_3/scaler_SET_R_h30.joblib,models/archive/scaler_SET_R_h30.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L32,models/phase2_3/scaler_SET_R_h5.joblib,models/archive/scaler_SET_R_h5.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L33,models/phase2_3/scaler_SET_R_Repro_1_h20.joblib,models/archive/scaler_SET_R_Repro_1_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L34,models/phase2_3/scaler_SET_R_Repro_2_h20.joblib,models/archive/scaler_SET_R_Repro_2_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L35,models/phase2_3/scaler_SET_R_SELECT_h20.joblib,models/archive/scaler_SET_R_SELECT_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L36,models/feature_scaler.pkl,models/archive/feature_scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L36,models/scaler.pkl,models/archive/scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L37,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_inventory.md,L38,models/scaler.pkl,models/archive/scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L5,models/best_world_model.pt,models/archive/best_world_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L6,models/cybercast_best_model.pt,models/archive/cybercast_best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L6,models/phase2_1/best_model.pt,models/archive/best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L7,models/phase2_1/best_model.pt,models/archive/best_model.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L8,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L9,models/phase2_3/model_SET_R_h10.pt,models/archive/model_SET_R_h10.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L10,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L11,models/phase2_3/model_SET_R_h30.pt,models/archive/model_SET_R_h30.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L12,models/phase2_3/model_SET_R_h5.pt,models/archive/model_SET_R_h5.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L13,models/phase2_3/model_SET_R_Repro_1_h20.pt,models/archive/model_SET_R_Repro_1_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L14,models/phase2_3/model_SET_R_Repro_2_h20.pt,models/archive/model_SET_R_Repro_2_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L15,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L16,results/phase2_2/models/model_10_SET_A.pt,models/archive/model_10_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L17,results/phase2_2/models/model_10_SET_B.pt,models/archive/model_10_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L18,results/phase2_2/models/model_10_SET_C.pt,models/archive/model_10_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L19,results/phase2_2/models/model_20_SET_A.pt,models/archive/model_20_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L20,results/phase2_2/models/model_20_SET_B.pt,models/archive/model_20_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L21,results/phase2_2/models/model_20_SET_C.pt,models/archive/model_20_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L22,results/phase2_2/models/model_30_SET_A.pt,models/archive/model_30_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L23,results/phase2_2/models/model_30_SET_B.pt,models/archive/model_30_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L24,results/phase2_2/models/model_30_SET_C.pt,models/archive/model_30_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L25,results/phase2_2/models/model_5_SET_A.pt,models/archive/model_5_SET_A.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L26,results/phase2_2/models/model_5_SET_B.pt,models/archive/model_5_SET_B.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L27,results/phase2_2/models/model_5_SET_C.pt,models/archive/model_5_SET_C.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L28,models/phase2_3/scaler_SET_A_h20.joblib,models/archive/scaler_SET_A_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L29,models/phase2_3/scaler_SET_R_h10.joblib,models/archive/scaler_SET_R_h10.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L30,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L31,models/phase2_3/scaler_SET_R_h30.joblib,models/archive/scaler_SET_R_h30.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L32,models/phase2_3/scaler_SET_R_h5.joblib,models/archive/scaler_SET_R_h5.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L33,models/phase2_3/scaler_SET_R_Repro_1_h20.joblib,models/archive/scaler_SET_R_Repro_1_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L34,models/phase2_3/scaler_SET_R_Repro_2_h20.joblib,models/archive/scaler_SET_R_Repro_2_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L35,models/phase2_3/scaler_SET_R_SELECT_h20.joblib,models/archive/scaler_SET_R_SELECT_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L36,models/feature_scaler.pkl,models/archive/feature_scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L36,models/scaler.pkl,models/archive/scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L37,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_migration_plan.md,L38,models/scaler.pkl,models/archive/scaler.pkl,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_provenance.md,L7,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_provenance.md,L11,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_provenance.md,L12,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_provenance.md,L13,models/phase2_3/scaler_SET_A_h20.joblib,models/archive/scaler_SET_A_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/models/model_provenance.md,L14,models/phase2_3/scaler_SET_R_SELECT_h20.joblib,models/archive/scaler_SET_R_SELECT_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/pipelines/feature_pipeline_comparison.md,L3,cybercast_pipeline.py,archive/cybercast_pipeline.py,documentation-only reference,Path changed in migration,IGNORE
docs/pipelines/feature_pipeline_comparison.md,L10,models/phase2_3/scaler_SET_R_h20.joblib,models/production/scaler_SET_R_h20.joblib,documentation-only reference,Path changed in migration,IGNORE
docs/pipelines/feature_pipeline_comparison.md,L13,cybercast_pipeline.py,archive/cybercast_pipeline.py,documentation-only reference,Path changed in migration,IGNORE
nootebooks/CyberCast_Complete.ipynb,L693,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete.ipynb,L735,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete.ipynb,L830,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete.ipynb,L874,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete.ipynb,L875,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete.ipynb,L1039,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete.ipynb,L2764,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete.ipynb,L2767,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete.ipynb,L2769,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete.ipynb,L2934,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete.ipynb,L2935,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L1473,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L1515,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L1636,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L1680,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L1681,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L1913,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L2878,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L2881,models/logistic_regression.pkl,models/archive/logistic_regression.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L2883,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L3047,models/best_world_model.pt,models/archive/best_world_model.pt,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Complete_executed.ipynb,L3048,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Model_From_Scratch.ipynb,L416,models/feature_scaler.pkl,models/archive/feature_scaler.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Model_From_Scratch.ipynb,L416,models/scaler.pkl,models/archive/scaler.pkl,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Model_From_Scratch.ipynb,L1660,models/cybercast_best_model.pt,models/archive/cybercast_best_model.pt,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Model_From_Scratch.ipynb,L1660,models/phase2_1/best_model.pt,models/archive/best_model.pt,notebook dependency,Path changed in migration,UPDATE
nootebooks/CyberCast_Model_From_Scratch.ipynb,L2792,models/phase2_1/best_model.pt,models/archive/best_model.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L16,notebooks/Phase_2/01_Phase_2_Model_Training.ipynb,notebooks/archive/01_Phase_2_Model_Training.ipynb,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L276,notebooks/Phase_2/02_Phase_2_Model_Evaluation.ipynb,notebooks/archive/02_Phase_2_Model_Evaluation.ipynb,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L487,notebooks/Phase_2_1/01_Phase_2_1_Experiments_Training.ipynb,notebooks/archive/01_Phase_2_1_Experiments_Training.ipynb,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L891,notebooks/Phase_2_1/02_Phase_2_1_Evaluation.ipynb,notebooks/archive/02_Phase_2_1_Evaluation.ipynb,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L989,notebooks/Phase_2_2/01_Phase_2_2_Experiments_Training.ipynb,notebooks/archive/01_Phase_2_2_Experiments_Training.ipynb,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1214,notebooks/Phase_2_2/02_Phase_2_2_Evaluation.ipynb,notebooks/archive/02_Phase_2_2_Evaluation.ipynb,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1310,notebooks/Phase_2_3/01_Phase_2_3_Training.ipynb,notebooks/archive/01_Phase_2_3_Training.ipynb,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1425,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1438,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1451,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1469,models/phase2_3/model_SET_A_h20.pt,models/archive/model_SET_A_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1470,models/phase2_3/model_SET_R_h20.pt,models/production/model_SET_R_h20.pt,notebook dependency,Path changed in migration,UPDATE
notebooks/CyberCast_All_Phases.ipynb,L1471,models/phase2_3/model_SET_R_SELECT_h20.pt,models/archive/model_SET_R_SELECT_h20.pt,notebook dependency,Path changed in migration,UPDATE
