onset_idx,attack_type,onset_timestamp,t-20,t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t0
15296,Benign,2018-02-23 10:43:30,0.510962724685669,0.5411677360534668,0.5135502219200134,0.42608827352523804,0.3980672359466553,0.3703712522983551,0.36113691329956055,0.37868285179138184,0.3742210865020752,0.41125133633613586,0.46853333711624146,0.5088973641395569,0.490008145570755,0.47486746311187744,0.46567562222480774,0.4492723345756531,0.4337556064128876,0.4169881045818329,0.4135810434818268,0.40433117747306824,0.3943798542022705
15299,Benign,2018-02-23 10:44:00,0.42608827352523804,0.3980672359466553,0.3703712522983551,0.36113691329956055,0.37868285179138184,0.3742210865020752,0.41125133633613586,0.46853333711624146,0.5088973641395569,0.490008145570755,0.47486746311187744,0.46567562222480774,0.4492723345756531,0.4337556064128876,0.4169881045818329,0.4135810434818268,0.40433117747306824,0.3943798542022705,0.41820240020751953,0.4625346064567566,0.5090253353118896
15302,Benign,2018-02-23 10:44:30,0.36113691329956055,0.37868285179138184,0.3742210865020752,0.41125133633613586,0.46853333711624146,0.5088973641395569,0.490008145570755,0.47486746311187744,0.46567562222480774,0.4492723345756531,0.4337556064128876,0.4169881045818329,0.4135810434818268,0.40433117747306824,0.3943798542022705,0.41820240020751953,0.4625346064567566,0.5090253353118896,0.5628136992454529,0.6171091794967651,0.6233777403831482
15308,Benign,2018-02-23 10:45:30,0.490008145570755,0.47486746311187744,0.46567562222480774,0.4492723345756531,0.4337556064128876,0.4169881045818329,0.4135810434818268,0.40433117747306824,0.3943798542022705,0.41820240020751953,0.4625346064567566,0.5090253353118896,0.5628136992454529,0.6171091794967651,0.6233777403831482,0.6262795329093933,0.6069616079330444,0.5990422368049622,0.5827342867851257,0.5811161994934082,0.575265645980835
15314,Benign,2018-02-23 10:46:30,0.4135810434818268,0.40433117747306824,0.3943798542022705,0.41820240020751953,0.4625346064567566,0.5090253353118896,0.5628136992454529,0.6171091794967651,0.6233777403831482,0.6262795329093933,0.6069616079330444,0.5990422368049622,0.5827342867851257,0.5811161994934082,0.575265645980835,0.54021155834198,0.527820885181427,0.5317221283912659,0.49990394711494446,0.49479779601097107,0.5144104361534119
15316,Benign,2018-02-23 10:46:50,0.3943798542022705,0.41820240020751953,0.4625346064567566,0.5090253353118896,0.5628136992454529,0.6171091794967651,0.6233777403831482,0.6262795329093933,0.6069616079330444,0.5990422368049622,0.5827342867851257,0.5811161994934082,0.575265645980835,0.54021155834198,0.527820885181427,0.5317221283912659,0.49990394711494446,0.49479779601097107,0.5144104361534119,0.5388770699501038,0.5319502353668213
15319,Benign,2018-02-23 10:47:20,0.5090253353118896,0.5628136992454529,0.6171091794967651,0.6233777403831482,0.6262795329093933,0.6069616079330444,0.5990422368049622,0.5827342867851257,0.5811161994934082,0.575265645980835,0.54021155834198,0.527820885181427,0.5317221283912659,0.49990394711494446,0.49479779601097107,0.5144104361534119,0.5388770699501038,0.5319502353668213,0.5183364152908325,0.5204919576644897,0.4876303970813751
15324,Benign,2018-02-23 10:48:10,0.6069616079330444,0.5990422368049622,0.5827342867851257,0.5811161994934082,0.575265645980835,0.54021155834198,0.527820885181427,0.5317221283912659,0.49990394711494446,0.49479779601097107,0.5144104361534119,0.5388770699501038,0.5319502353668213,0.5183364152908325,0.5204919576644897,0.4876303970813751,0.46411871910095215,0.4810936152935028,0.48304232954978943,0.4844771921634674,0.48757943511009216
15331,Benign,2018-02-23 10:49:20,0.5317221283912659,0.49990394711494446,0.49479779601097107,0.5144104361534119,0.5388770699501038,0.5319502353668213,0.5183364152908325,0.5204919576644897,0.4876303970813751,0.46411871910095215,0.4810936152935028,0.48304232954978943,0.4844771921634674,0.48757943511009216,0.5044927597045898,0.47897833585739136,0.4777968227863312,0.502250611782074,0.5461397767066956,0.598961353302002,0.5859724879264832
15336,Benign,2018-02-23 10:50:10,0.5319502353668213,0.5183364152908325,0.5204919576644897,0.4876303970813751,0.46411871910095215,0.4810936152935028,0.48304232954978943,0.4844771921634674,0.48757943511009216,0.5044927597045898,0.47897833585739136,0.4777968227863312,0.502250611782074,0.5461397767066956,0.598961353302002,0.5859724879264832,0.5976911783218384,0.632788896560669,0.670508623123169,0.6702315211296082,0.6878698468208313
15341,Benign,2018-02-23 10:51:00,0.4810936152935028,0.48304232954978943,0.4844771921634674,0.48757943511009216,0.5044927597045898,0.47897833585739136,0.4777968227863312,0.502250611782074,0.5461397767066956,0.598961353302002,0.5859724879264832,0.5976911783218384,0.632788896560669,0.670508623123169,0.6702315211296082,0.6878698468208313,0.699430525302887,0.6563624739646912,0.579207181930542,0.4796634018421173,0.43215760588645935
15348,Benign,2018-02-23 10:52:10,0.502250611782074,0.5461397767066956,0.598961353302002,0.5859724879264832,0.5976911783218384,0.632788896560669,0.670508623123169,0.6702315211296082,0.6878698468208313,0.699430525302887,0.6563624739646912,0.579207181930542,0.4796634018421173,0.43215760588645935,0.38612034916877747,0.38994184136390686,0.40204885601997375,0.33646348118782043,0.3203020393848419,0.32288599014282227,0.3610726594924927
15352,Benign,2018-02-23 10:52:50,0.5976911783218384,0.632788896560669,0.670508623123169,0.6702315211296082,0.6878698468208313,0.699430525302887,0.6563624739646912,0.579207181930542,0.4796634018421173,0.43215760588645935,0.38612034916877747,0.38994184136390686,0.40204885601997375,0.33646348118782043,0.3203020393848419,0.32288599014282227,0.3610726594924927,0.37625622749328613,0.380863755941391,0.4003099501132965,0.40433335304260254
15354,Benign,2018-02-23 10:53:10,0.670508623123169,0.6702315211296082,0.6878698468208313,0.699430525302887,0.6563624739646912,0.579207181930542,0.4796634018421173,0.43215760588645935,0.38612034916877747,0.38994184136390686,0.40204885601997375,0.33646348118782043,0.3203020393848419,0.32288599014282227,0.3610726594924927,0.37625622749328613,0.380863755941391,0.4003099501132965,0.40433335304260254,0.37246593832969666,0.3232155442237854
15357,Benign,2018-02-23 10:53:40,0.699430525302887,0.6563624739646912,0.579207181930542,0.4796634018421173,0.43215760588645935,0.38612034916877747,0.38994184136390686,0.40204885601997375,0.33646348118782043,0.3203020393848419,0.32288599014282227,0.3610726594924927,0.37625622749328613,0.380863755941391,0.4003099501132965,0.40433335304260254,0.37246593832969666,0.3232155442237854,0.275603711605072,0.25714874267578125,0.255766361951828
15360,Benign,2018-02-23 10:54:10,0.4796634018421173,0.43215760588645935,0.38612034916877747,0.38994184136390686,0.40204885601997375,0.33646348118782043,0.3203020393848419,0.32288599014282227,0.3610726594924927,0.37625622749328613,0.380863755941391,0.4003099501132965,0.40433335304260254,0.37246593832969666,0.3232155442237854,0.275603711605072,0.25714874267578125,0.255766361951828,0.2291792631149292,0.20091916620731354,0.20373746752738953
15365,Benign,2018-02-23 10:55:00,0.33646348118782043,0.3203020393848419,0.32288599014282227,0.3610726594924927,0.37625622749328613,0.380863755941391,0.4003099501132965,0.40433335304260254,0.37246593832969666,0.3232155442237854,0.275603711605072,0.25714874267578125,0.255766361951828,0.2291792631149292,0.20091916620731354,0.20373746752738953,0.23852531611919403,0.24903078377246857,0.2497834712266922,0.26216500997543335,0.2902851402759552
15369,Benign,2018-02-23 10:55:40,0.37625622749328613,0.380863755941391,0.4003099501132965,0.40433335304260254,0.37246593832969666,0.3232155442237854,0.275603711605072,0.25714874267578125,0.255766361951828,0.2291792631149292,0.20091916620731354,0.20373746752738953,0.23852531611919403,0.24903078377246857,0.2497834712266922,0.26216500997543335,0.2902851402759552,0.2957966923713684,0.3150210380554199,0.3250911831855774,0.3478907346725464
15371,Benign,2018-02-23 10:56:00,0.4003099501132965,0.40433335304260254,0.37246593832969666,0.3232155442237854,0.275603711605072,0.25714874267578125,0.255766361951828,0.2291792631149292,0.20091916620731354,0.20373746752738953,0.23852531611919403,0.24903078377246857,0.2497834712266922,0.26216500997543335,0.2902851402759552,0.2957966923713684,0.3150210380554199,0.3250911831855774,0.3478907346725464,0.3364529013633728,0.36818286776542664
15374,Benign,2018-02-23 10:56:30,0.3232155442237854,0.275603711605072,0.25714874267578125,0.255766361951828,0.2291792631149292,0.20091916620731354,0.20373746752738953,0.23852531611919403,0.24903078377246857,0.2497834712266922,0.26216500997543335,0.2902851402759552,0.2957966923713684,0.3150210380554199,0.3250911831855774,0.3478907346725464,0.3364529013633728,0.36818286776542664,0.3593996465206146,0.3145524859428406,0.26717761158943176
15377,Benign,2018-02-23 10:57:00,0.255766361951828,0.2291792631149292,0.20091916620731354,0.20373746752738953,0.23852531611919403,0.24903078377246857,0.2497834712266922,0.26216500997543335,0.2902851402759552,0.2957966923713684,0.3150210380554199,0.3250911831855774,0.3478907346725464,0.3364529013633728,0.36818286776542664,0.3593996465206146,0.3145524859428406,0.26717761158943176,0.21583378314971924,0.19667987525463104,0.19136300683021545
15382,Benign,2018-02-23 10:57:50,0.24903078377246857,0.2497834712266922,0.26216500997543335,0.2902851402759552,0.2957966923713684,0.3150210380554199,0.3250911831855774,0.3478907346725464,0.3364529013633728,0.36818286776542664,0.3593996465206146,0.3145524859428406,0.26717761158943176,0.21583378314971924,0.19667987525463104,0.19136300683021545,0.18959061801433563,0.2328907698392868,0.29675552248954773,0.3472287952899933,0.4514065086841583
15388,Benign,2018-02-23 10:58:50,0.3250911831855774,0.3478907346725464,0.3364529013633728,0.36818286776542664,0.3593996465206146,0.3145524859428406,0.26717761158943176,0.21583378314971924,0.19667987525463104,0.19136300683021545,0.18959061801433563,0.2328907698392868,0.29675552248954773,0.3472287952899933,0.4514065086841583,0.5353843569755554,0.6119951605796814,0.5815694332122803,0.5833512544631958,0.5777822732925415,0.5552545189857483
15394,Benign,2018-02-23 10:59:50,0.26717761158943176,0.21583378314971924,0.19667987525463104,0.19136300683021545,0.18959061801433563,0.2328907698392868,0.29675552248954773,0.3472287952899933,0.4514065086841583,0.5353843569755554,0.6119951605796814,0.5815694332122803,0.5833512544631958,0.5777822732925415,0.5552545189857483,0.5344947576522827,0.48987066745758057,0.45346543192863464,0.38894909620285034,0.34215691685676575,0.340757817029953
15400,Benign,2018-02-23 11:00:50,0.29675552248954773,0.3472287952899933,0.4514065086841583,0.5353843569755554,0.6119951605796814,0.5815694332122803,0.5833512544631958,0.5777822732925415,0.5552545189857483,0.5344947576522827,0.48987066745758057,0.45346543192863464,0.38894909620285034,0.34215691685676575,0.340757817029953,0.36471351981163025,0.3663898706436157,0.36452409625053406,0.37488505244255066,0.3748963475227356,0.3799273669719696
15406,Benign,2018-02-23 11:01:50,0.5833512544631958,0.5777822732925415,0.5552545189857483,0.5344947576522827,0.48987066745758057,0.45346543192863464,0.38894909620285034,0.34215691685676575,0.340757817029953,0.36471351981163025,0.3663898706436157,0.36452409625053406,0.37488505244255066,0.3748963475227356,0.3799273669719696,0.38845348358154297,0.4186207056045532,0.421988844871521,0.43565940856933594,0.4418242573738098,0.46477949619293213
15412,Benign,2018-02-23 11:02:50,0.38894909620285034,0.34215691685676575,0.340757817029953,0.36471351981163025,0.3663898706436157,0.36452409625053406,0.37488505244255066,0.3748963475227356,0.3799273669719696,0.38845348358154297,0.4186207056045532,0.421988844871521,0.43565940856933594,0.4418242573738098,0.46477949619293213,0.47230249643325806,0.41057440638542175,0.35603684186935425,0.22420844435691833,0.20726564526557922,0.21297097206115723
16367,Benign,2018-02-28 01:42:00,0.7576103210449219,0.7350119352340698,0.4004127085208893,0.1422136425971985,0.18162502348423004,0.10524187237024307,0.2550146281719208,0.19438420236110687,0.1494026929140091,0.4362787902355194,0.46598532795906067,0.19631624221801758,0.04013784974813461,0.06861183792352676,0.46216464042663574,0.466858446598053,0.4784179925918579,0.3802116811275482,0.8397980332374573,0.6970261335372925,0.6471341252326965
19655,Benign,2018-02-28 10:50:00,0.9653137922286987,0.9749317169189453,0.988853931427002,0.9947431087493896,0.9944580793380737,0.9945301413536072,0.9930088520050049,0.9924702644348145,0.9949074387550354,0.9973180890083313,0.9975726008415222,0.9972768425941467,0.9963926672935486,0.9955417513847351,0.9950680732727051,0.9968611001968384,0.9980610013008118,0.997669517993927,0.9970564842224121,0.9963167905807495,0.9969156980514526
